,yield,organocatalyst(mol%),temp(℃),time(h),160_R1-,53_organocatalyst,72_organocatalyst,89_organocatalyst,140_organocatalyst,144_organocatalyst,146_organocatalyst,149_organocatalyst,157_organocatalyst,162_organocatalyst,SpMAD_A_R1-,AATS1d_R1-,AATS2d_R1-,ATSC0Z_R1-,ATSC5Z_R1-,AATSC0d_R1-,AATSC2Z_R1-,MATS2Z_R1-,BCUTZ-1h_R1-,BalabanJ_R1-,AXp-0d_R1-,AXp-1d_R1-,AXp-2d_R1-,AXp-3d_R1-,AXp-4d_R1-,NsOH_R1-,AETA_eta_RL_R1-,BIC3_R1-,CIC2_R1-,MIC2_R1-,ZMIC3_R1-,FilterItLogS_R1-,VSA_EState1_R1-,AMID_R1-,SLogP_R1-,GGI3_R1-,JGI2_R1-,TSRW10_R1-,ATS1dv_organocatalyst,ATS1s_organocatalyst,ATS3s_organocatalyst,ATS0m_organocatalyst,ATS1m_organocatalyst,ATS4m_organocatalyst,AATS0p_organocatalyst,AATS3i_organocatalyst,ATSC6c_organocatalyst,ATSC7c_organocatalyst,ATSC4dv_organocatalyst,ATSC5dv_organocatalyst,ATSC0s_organocatalyst,ATSC4m_organocatalyst,ATSC0pe_organocatalyst,AATSC4dv_organocatalyst,AATSC0d_organocatalyst,AATSC4s_organocatalyst,AATSC0i_organocatalyst,MATS4pe_organocatalyst,MATS2are_organocatalyst,GATS4c_organocatalyst,GATS4s_organocatalyst,GATS2v_organocatalyst,GATS3p_organocatalyst,BCUTc-1h_organocatalyst,BalabanJ_organocatalyst,SpAbs_Dzp_organocatalyst,RPCG_organocatalyst,Xc-5d_organocatalyst,Xpc-5d_organocatalyst,ETA_shape_y_organocatalyst,ETA_eta_BR_organocatalyst,nHBAcc_organocatalyst,IC3_organocatalyst,MIC3_organocatalyst,PEOE_VSA7_organocatalyst,PEOE_VSA8_organocatalyst,VSA_EState4_organocatalyst,VSA_EState5_organocatalyst,GGI1_organocatalyst,JGI3_organocatalyst,JGI4_organocatalyst,JGT10_organocatalyst
61,69.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,0,0,1,1,0,0,1,1,1,0,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,-0.663041747840639,-0.4759232578619979,0.4932255522820237,-0.5789695305619299,-0.5744938447962242,-0.5233040038789969,-0.6821577077999723,-0.1682130856082421,-0.2323802383498856,-0.8987669801581347,0.9129249955403784,-0.4840469561825757,1.0740424783279223,1.505847208470447,0.1067043784789914,0.4363389563680173,1.550305230449895,-0.1724801926360546,-0.1999395206002142,0.0620096933241925,0.7310298105456058,-0.2962325363350154,-0.3307023485758654,-0.4959512001683255,1.2306536505166643,-0.5034407946628288,0.804562347763214,-0.6603484826110236,0.7517019362391194,1.4652864105335384,0.3821491768052863,-0.3275577873358265,1.6351593472955075,0.2363184765069562,-1.1914118538879146,-1.077648290349765,-0.2272831515297451,0.7474799235889447,-0.6295885196155555,-0.2765747918829624,1.465584804814094,0.6866836680437998,0.6950354429175545,1.4126073637674896
62,90.0,-0.8687005920125036,-0.935601812799328,-0.171685708586216,1,1,1,1,0,1,1,0,1,1,0.1062892458112899,-0.9648146379044096,-0.6043216152614946,-0.2376139387081486,0.4234916232662798,0.3626248928642738,0.7726093936791019,0.8275639063589296,-0.4247024783601652,0.2603820902609758,0.724674875010867,-0.4629401753746647,0.2349319229988276,0.200477270245351,-0.8618277929445752,-0.1594482010358201,-0.9006839364547139,0.1864968000213134,-0.4355240482820892,-0.1150919242208335,-0.488622699448405,-0.612748369181706,-0.4204984236287714,-0.4475047350789141,0.4458447232695519,-0.3030643044632828,0.8654438628054173,-0.1789111515627447,-1.489076217354322,-1.5048722977358262,-0.6448178427539544,-1.8795607828767664,-1.676367331170592,-2.216096786727982,-0.5955293361179476,1.5537224606775673,0.0491173668237065,0.4634549602232419,-1.936424337236112,1.507857849751225,-1.3930235034840197,-1.7600877882069446,-0.6431433009408498,-2.894272590652852,-0.3548936009229656,-1.3836352053547043,-0.1756839051187715,-1.850062751119151,-0.5968196433038168,2.276565523932196,2.27016023541583,1.7171258844491042,0.4271201617221117,-0.0187468405396384,0.2007839982263873,-1.7557114392820912,-0.37742745248915,-0.7054209717311045,-1.9453093526233696,0.3308445299486945,-1.3442694562050677,0.2363184765069562,-0.4840038343672924,-0.489550125201272,-0.1638610242086737,-1.874369907321516,-0.6836409898785277,-0.0300752795432988,-1.3052864667875526,-0.1900551447991555,2.1328690579869107,-0.1749416447020121
63,5.0,-0.8687005920125036,-0.935601812799328,-0.171685708586216,1,1,0,1,0,1,0,0,1,1,0.1062892458112899,-0.9648146379044096,-0.6043216152614946,-0.2376139387081486,0.4234916232662798,0.3626248928642738,0.7726093936791019,0.8275639063589296,-0.4247024783601652,0.2603820902609758,0.724674875010867,-0.4629401753746647,0.2349319229988276,0.200477270245351,-0.8618277929445752,-0.1594482010358201,-0.9006839364547139,0.1864968000213134,-0.4355240482820892,-0.1150919242208335,-0.488622699448405,-0.612748369181706,-0.4204984236287714,-0.4475047350789141,0.4458447232695519,-0.3030643044632828,0.8654438628054173,-0.1789111515627447,-1.6464161163093092,-1.5929104605003528,-1.212464218590459,-2.010602573952874,-1.6966559885220247,-2.194766952402332,-0.7354758623028178,1.86394442086613,0.0535023086567305,0.4634549602232419,-1.986234535559146,1.7998914948720903,-2.290621533329793,-2.1859995673136363,-1.1066889984519512,-2.5811850995882297,-0.5673187772275692,-1.0963078386017726,0.8056032414699764,-1.8606008596518449,-0.178730524750481,2.4499444695581203,2.356651567304487,1.575193795310755,0.6989159993438725,-1.4283984237812484,0.2007839982263873,-1.8558615165474448,-0.0912955394082021,-0.7054209717311045,-1.9453093526233696,0.2336721217101584,-1.3442694562050677,0.2363184765069562,-0.075741609050067,-0.8434469571830121,-0.1638610242086737,-1.874369907321516,2.712039658270564,1.3649741221681442,-1.3052864667875526,-0.1900551447991555,2.1328690579869107,-0.1749416447020121
64,75.0,-1.4070502546681396,-0.935601812799328,-0.171685708586216,1,1,1,1,1,1,1,0,1,1,0.1062892458112899,-0.9648146379044096,-0.6043216152614946,-0.2376139387081486,0.4234916232662798,0.3626248928642738,0.7726093936791019,0.8275639063589296,-0.4247024783601652,0.2603820902609758,0.724674875010867,-0.4629401753746647,0.2349319229988276,0.200477270245351,-0.8618277929445752,-0.1594482010358201,-0.9006839364547139,0.1864968000213134,-0.4355240482820892,-0.1150919242208335,-0.488622699448405,-0.612748369181706,-0.4204984236287714,-0.4475047350789141,0.4458447232695519,-0.3030643044632828,0.8654438628054173,-0.1789111515627447,1.1070321154029672,1.627827192543012,2.468437383367032,0.8754727803242802,0.5184987872406231,0.9778184204048228,0.1589934228998148,-0.364580328216978,-0.2889538182491681,0.6931690696066869,-1.8308551290256168,0.4264006951911358,2.3881597349427603,-1.277278696764525,1.3218055017764452,-1.2698882315507165,1.1147830683489175,-0.8388945279365135,0.206178149420148,-0.996198641325363,-0.6366848770937695,1.0155064935439182,1.1983316193457374,0.5066329188515015,-0.4972708957935787,1.770177761803368,-0.3041093779444036,0.1841606081094171,-1.8381940705955773,1.2267169046427835,1.286583631967296,2.1221349237702976,0.7797328367344429,2.6191964479521004,1.2034375295250717,1.6846144275499042,0.3684679741715755,-1.874369907321516,-1.2132886843771566,-2.321634208305088,0.0801491690132708,-0.1900551447991555,0.5137006727564166,-0.1487058352973242
65,39.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,1,0,1,0,0,1,0,0,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,-0.0140146646513166,0.1990375306710794,0.7440459702502562,0.467959144941457,0.6581806479268727,0.2745201894180037,-0.0493726164763329,1.149609781864323,-0.5960563516263108,0.3142271478117407,0.1628665145809243,0.4542920418504582,-0.2637142157641173,0.0157047517035262,-0.6291533522297653,0.0203382538594003,-1.3963498724829766,-0.4921649516426809,0.139966874727562,-0.4398974382573738,0.1922541508918408,0.4353538677956329,0.1008691117350827,1.2211513546432635,-1.3257156607367735,-0.7118591949358003,-0.9056949991734006,0.8731168193188952,0.2561996032250448,-0.2725633948705591,-0.1640587318833496,-0.7574864423229115,-0.8550554417407608,-0.955120509215616,1.7757441580568971,-0.2225825362136764,1.6073460763387697,-0.6222126249020024,0.9546659734449258,0.4865444645103676,-0.843474588187278,-0.8306873958856188,-0.5304853787548022,-0.9304522299896184
66,64.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,1,0,1,1,0,1,1,0,1,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,0.1433252343036705,-0.5547913426677775,0.0031353987045403,-0.2662852690617212,-0.0868364364663887,-0.2157656045063592,0.6136151922241742,-0.4642984287216323,-0.8383635391672514,0.0067902194639721,-1.1576236848678534,0.4769464494857682,-0.6450257696947955,-1.0963389408307371,-0.3424329159133372,-1.0180191206991571,-0.2100939963451584,-0.6364338650786201,0.2632116236602945,-0.6294645409977475,-1.4327003786657873,1.1262022819050843,0.7839108922237978,-0.6129368536579365,-0.8755301300505901,-0.1904092826249338,-0.5271782222496183,-0.2589322582441744,-0.4445363027860465,-0.2725633948705591,-0.1311122142020361,0.4828442969819824,-0.8550554417407608,0.2363184765069562,0.4867218452798544,0.4851567733405801,-1.3629564970195271,1.997465295094304,0.029715981040472,0.7987296148530936,-0.843474588187278,-0.4794588988257356,0.2772099100045998,-0.6680941359427419
67,69.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,1,0,1,0,0,1,0,0,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,1.048029653294847,0.5420201037704401,0.7038926364473732,0.7761111977575746,1.0289050873919288,0.671259128349381,1.45618377897414,-0.8009983430475441,-0.4273143935876207,0.3753690987303419,-0.7355436067486629,0.8124638587978174,-0.6571054014212303,-0.6758426673265252,-1.0798061301526398,-0.500791394774267,-0.8386074079920421,-0.6408049710637053,0.0139360078003396,-0.7604381756183695,-0.3508848676842075,0.7217726527958486,0.5327356384234765,0.7346958594928634,-1.1521388797010697,-0.6326925157623453,-1.3710013771845406,0.4148185286062775,0.1640398464817032,0.0913173314400235,0.5988365983545177,-0.1249967672353331,-0.4662046293800367,-0.955120509215616,0.6971515694096327,0.7070267453192243,0.8880319006126776,-0.6222126249020024,1.3262449166859305,0.300705874162901,-0.843474588187278,-1.0785193399415298,-0.6498641024442178,-1.268450180689395
68,47.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,1,0,1,0,0,1,0,0,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,1.7167242238535427,1.2023079752240744,1.5113588369624775,1.5788390373044137,1.399967837430833,0.8908635158791234,1.430015359586241,-0.0688006679166088,-0.2471402657699752,-0.5636952717341623,-1.6234259297973967,1.1645626284145474,2.572015157860663,-1.41707676706705,1.2136972400713035,-1.0814393001550302,-0.2798539299703079,-0.9353166427818664,7.1291077531994524,-1.1445244997704955,-0.3391831323926293,0.6596553009480524,0.4803982397241143,0.6500092753168826,-1.1692514558031772,-0.6149204041111618,-1.4359580060885533,1.3793944935882927,-0.1034762553867485,0.0913173314400235,0.9209731569369178,0.5830187796213834,0.3348144610932962,-0.955120509215616,1.823225998377987,1.797995361954269,2.0871273734235314,-0.6222126249020024,0.9302644360189344,-0.4618213462049798,0.0801491690132708,-1.1270197849073105,-0.2456386772933479,-0.5860769594653182
69,63.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,1,0,1,0,0,1,1,0,1,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,1.7560591985922895,1.565466304523573,1.2341361238277395,1.6732710877003074,1.7304640397700604,1.18962505457709,0.966834336420424,-0.8880306068118433,-0.1635131608115895,-1.2870356402287997,-1.4637711923019243,1.7361366444668558,-0.2587501118523472,-1.8041932618770773,0.129877705002041,-0.8680319988614165,-0.5233958560561788,-0.7201573566390975,0.2056045368918705,-1.1256668318698857,-1.1722871848040557,0.3600209179945321,0.5484479230224395,-0.1825451902023318,-1.135293687600557,-0.6116891110836729,-1.5269915974491317,2.1697725408604014,-0.9483123296723418,0.0913173314400235,1.08447969977784,0.2268779533292529,0.0479869940288458,0.2363184765069562,2.035236750488382,1.3190904784647717,2.0871273734235314,-0.6222126249020024,1.2183356058026311,1.3695130650299228,0.0801491690132708,-1.267724372500344,-0.411106655065386,-0.676893222789237
70,9.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,1,0,1,0,0,1,0,1,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,0.5760099564298854,1.9909855218425108,1.9805473880507205,2.099363471190116,2.10475670187052,2.0997726053431847,-0.5539869703396576,1.5898124410465742,-0.6063139834142777,0.4253707789307234,0.3611043560009443,-0.3655582625685767,0.0977680845974865,0.5590753598869824,-0.0061199774965802,-0.0023486396044891,-1.92758131549962,-0.5089768977391622,-0.0862822953544023,-0.373222112465932,0.2145667817444263,1.3574146240789575,0.7894065035037167,1.5824807804607812,-1.3983104171699348,-0.6924714367708713,-0.6203102310230665,3.3682515271582463,-0.5973698145923361,0.3606087204342282,0.9945543276510318,-1.1504421810046022,-0.5948657268135773,-0.955120509215616,1.3357338708708424,-0.8176569716242061,2.2760022083682934,0.6321188191165495,1.6022979054231008,0.750228201998972,-0.843474588187278,-0.6659990717710453,-0.5879080559724956,-1.17230602991714
71,29.0,0.7463483959544044,-0.935601812799328,1.0873428210460347,1,0,1,0,0,1,0,0,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,2.7000985923222127,2.6769513283291064,1.913991957097556,2.7156675545196025,2.846205563628377,3.1193456305648577,1.5319086425778734,-1.0330261544546169,-0.3866753790994164,-0.0876861849215499,0.4913815534972389,-0.2482828104578888,-0.3578083371000365,0.5883890927348564,-0.6958572467309602,0.1375213540669227,-0.9473475299713424,-0.4947876152337319,-0.0444905254370537,-0.3173622138527812,-0.3913451049635626,1.367518292238976,0.7091484488385921,0.7044318941400517,-1.3110986686495567,-0.4246780271178101,-1.641508601654863,2.443255249858882,-0.8120262056104924,0.8059122627311388,2.5760424866803464,-0.1769800555450543,0.1827604368536575,-0.955120509215616,0.2545147357396506,0.3451870798853487,0.2865752344727771,1.8864480124502163,2.1116588059793835,0.2867247157157505,-0.843474588187278,-0.8871824196919125,-0.4692848938254177,-1.7125215269515088
72,91.0,3.4380967092325845,-0.935601812799328,-0.171685708586216,1,0,1,0,0,1,0,0,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,1.048029653294847,0.5420201037704401,0.7038926364473732,0.7761111977575746,1.0289050873919288,0.671259128349381,1.45618377897414,-0.8009983430475441,-0.4273143935876207,0.3753690987303419,-0.7355436067486629,0.8124638587978174,-0.6571054014212303,-0.6758426673265252,-1.0798061301526398,-0.500791394774267,-0.8386074079920421,-0.6408049710637053,0.0139360078003396,-0.7604381756183695,-0.3508848676842075,0.7217726527958486,0.5327356384234765,0.7346958594928634,-1.1521388797010697,-0.6326925157623453,-1.3710013771845406,0.4148185286062775,0.1640398464817032,0.0913173314400235,0.5988365983545177,-0.1249967672353331,-0.4662046293800367,-0.955120509215616,0.6971515694096327,0.7070267453192243,0.8880319006126776,-0.6222126249020024,1.3262449166859305,0.300705874162901,-0.843474588187278,-1.0785193399415298,-0.6498641024442178,-1.268450180689395
73,33.0,-0.5995257606846857,-0.935601812799328,1.0873428210460347,1,0,1,0,0,1,0,0,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,1.048029653294847,0.5420201037704401,0.7038926364473732,0.7761111977575746,1.0289050873919288,0.671259128349381,1.45618377897414,-0.8009983430475441,-0.4273143935876207,0.3753690987303419,-0.7355436067486629,0.8124638587978174,-0.6571054014212303,-0.6758426673265252,-1.0798061301526398,-0.500791394774267,-0.8386074079920421,-0.6408049710637053,0.0139360078003396,-0.7604381756183695,-0.3508848676842075,0.7217726527958486,0.5327356384234765,0.7346958594928634,-1.1521388797010697,-0.6326925157623453,-1.3710013771845406,0.4148185286062775,0.1640398464817032,0.0913173314400235,0.5988365983545177,-0.1249967672353331,-0.4662046293800367,-0.955120509215616,0.6971515694096327,0.7070267453192243,0.8880319006126776,-0.6222126249020024,1.3262449166859305,0.300705874162901,-0.843474588187278,-1.0785193399415298,-0.6498641024442178,-1.268450180689395
74,0.0,2.0922225525934945,0.8136109014530347,1.0873428210460347,0,0,1,0,0,1,0,0,0,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,1.048029653294847,0.5420201037704401,0.7038926364473732,0.7761111977575746,1.0289050873919288,0.671259128349381,1.45618377897414,-0.8009983430475441,-0.4273143935876207,0.3753690987303419,-0.7355436067486629,0.8124638587978174,-0.6571054014212303,-0.6758426673265252,-1.0798061301526398,-0.500791394774267,-0.8386074079920421,-0.6408049710637053,0.0139360078003396,-0.7604381756183695,-0.3508848676842075,0.7217726527958486,0.5327356384234765,0.7346958594928634,-1.1521388797010697,-0.6326925157623453,-1.3710013771845406,0.4148185286062775,0.1640398464817032,0.0913173314400235,0.5988365983545177,-0.1249967672353331,-0.4662046293800367,-0.955120509215616,0.6971515694096327,0.7070267453192243,0.8880319006126776,-0.6222126249020024,1.3262449166859305,0.300705874162901,-0.843474588187278,-1.0785193399415298,-0.6498641024442178,-1.268450180689395
75,0.0,2.0922225525934945,0.8136109014530347,1.0873428210460347,1,0,1,0,0,1,0,0,0,1,0.1998300119464858,-0.5831775931433398,-0.4254206296653833,-0.1549456733801179,-0.1758874229167987,0.1328929977641013,0.5465087559826902,0.6138189475918148,-0.1804325550929977,0.1061707180482158,0.3813445329565792,0.2701005399927237,-0.9605530782627472,-0.168452302530083,-0.6790956512184501,-0.1594482010358201,0.1248510235164342,0.4108964605675915,-0.5816770004681768,0.3006823744737451,0.0040972248998111,-0.1037211044980725,0.527451274337117,-0.0470012369683587,-0.366481403258322,-0.3030643044632828,0.4303208506291521,0.2127692549241208,1.048029653294847,0.5420201037704401,0.7038926364473732,0.7761111977575746,1.0289050873919288,0.671259128349381,1.45618377897414,-0.8009983430475441,-0.4273143935876207,0.3753690987303419,-0.7355436067486629,0.8124638587978174,-0.6571054014212303,-0.6758426673265252,-1.0798061301526398,-0.500791394774267,-0.8386074079920421,-0.6408049710637053,0.0139360078003396,-0.7604381756183695,-0.3508848676842075,0.7217726527958486,0.5327356384234765,0.7346958594928634,-1.1521388797010697,-0.6326925157623453,-1.3710013771845406,0.4148185286062775,0.1640398464817032,0.0913173314400235,0.5988365983545177,-0.1249967672353331,-0.4662046293800367,-0.955120509215616,0.6971515694096327,0.7070267453192243,0.8880319006126776,-0.6222126249020024,1.3262449166859305,0.300705874162901,-0.843474588187278,-1.0785193399415298,-0.6498641024442178,-1.268450180689395
76,0.0,2.0922225525934945,0.8136109014530347,1.0873428210460347,0,0,1,0,0,1,0,0,0,1,2.3197447375085014,2.9397342942476823,3.524176429339964,-0.1531253647121622,-0.3473207622708766,0.8869846986296384,0.5137686850230643,0.6229413522667081,-0.1796593989305165,-2.686110655941122,-3.096675201452061,-3.696702773292441,-3.31851166063272,-3.456043392957204,-2.6181348233738726,-0.1594482010358201,0.895790135684424,0.7574877730068784,-0.8021850952151638,0.4854265445225762,0.6032377742094975,0.3446657505079942,1.5429309612023907,4.328319613048952,-1.1248366924823627,1.378226746267838,0.0673593280959795,4.309752988470856,1.048029653294847,0.5420201037704401,0.7038926364473732,0.7761111977575746,1.0289050873919288,0.671259128349381,1.45618377897414,-0.8009983430475441,-0.4273143935876207,0.3753690987303419,-0.7355436067486629,0.8124638587978174,-0.6571054014212303,-0.6758426673265252,-1.0798061301526398,-0.500791394774267,-0.8386074079920421,-0.6408049710637053,0.0139360078003396,-0.7604381756183695,-0.3508848676842075,0.7217726527958486,0.5327356384234765,0.7346958594928634,-1.1521388797010697,-0.6326925157623453,-1.3710013771845406,0.4148185286062775,0.1640398464817032,0.0913173314400235,0.5988365983545177,-0.1249967672353331,-0.4662046293800367,-0.955120509215616,0.6971515694096327,0.7070267453192243,0.8880319006126776,-0.6222126249020024,1.3262449166859305,0.300705874162901,-0.843474588187278,-1.0785193399415298,-0.6498641024442178,-1.268450180689395
77,32.0,-0.5995257606846857,-0.935601812799328,1.0873428210460347,0,0,1,0,0,1,0,0,0,1,0.2844621336878489,-0.4363778547957564,-0.6043216152614946,-0.3085239546337918,0.6056987379716355,-0.8862104321178631,-0.6101537413989981,-1.007442880167681,-0.4258478416714988,-0.6337349309325463,-0.6001406612162683,0.7005191469239224,0.7379630872377515,0.7282398481564537,0.928254372685288,-0.1594482010358201,0.7270131129834523,-0.7444079142300354,0.9761787286378284,-0.8632689311423645,-0.6618881984927044,0.6409783440032408,-0.4177246132470131,0.1391009873033649,-0.3897820659497361,-0.7120340665505215,-0.9294385624216784,-0.728010764189107,1.048029653294847,0.5420201037704401,0.7038926364473732,0.7761111977575746,1.0289050873919288,0.671259128349381,1.45618377897414,-0.8009983430475441,-0.4273143935876207,0.3753690987303419,-0.7355436067486629,0.8124638587978174,-0.6571054014212303,-0.6758426673265252,-1.0798061301526398,-0.500791394774267,-0.8386074079920421,-0.6408049710637053,0.0139360078003396,-0.7604381756183695,-0.3508848676842075,0.7217726527958486,0.5327356384234765,0.7346958594928634,-1.1521388797010697,-0.6326925157623453,-1.3710013771845406,0.4148185286062775,0.1640398464817032,0.0913173314400235,0.5988365983545177,-0.1249967672353331,-0.4662046293800367,-0.955120509215616,0.6971515694096327,0.7070267453192243,0.8880319006126776,-0.6222126249020024,1.3262449166859305,0.300705874162901,-0.843474588187278,-1.0785193399415298,-0.6498641024442178,-1.268450180689395
